release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_biplane.pdf	publications__supplementary_biplane.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_fgf.pdf	publications__supplementary_fgf.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_furbssrdf.zip	publications__supplementary_furbssrdf.zip
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_glints.zip	publications__supplementary_glints.zip
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_glints3.zip	publications__supplementary_glints3.zip
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_gradnet.zip	publications__supplementary_gradnet.zip
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_mrpnn.pdf	publications__supplementary_mrpnn.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_neural_basis.pdf	publications__supplementary_neural_basis.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_neural_lod.pdf	publications__supplementary_neural_lod.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_pathcut_guiding.pdf	publications__supplementary_pathcut_guiding.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_sig23cloth.pdf	publications__supplementary_sig23cloth.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_siga23extrass.zip	publications__supplementary_siga23extrass.zip
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_siga23metalayer.zip	publications__supplementary_siga23metalayer.zip
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_siga23mpg.zip	publications__supplementary_siga23mpg.zip
release	https://sites.cs.ucsb.edu/~lingqi/publications/thesis_final.pdf	publications__thesis_final.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_InverseSpongeCake.mp4	publications__video_InverseSpongeCake.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_MBBRDF.mp4	publications__video_MBBRDF.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_NLBRDF.mp4	publications__video_NLBRDF.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_apf.mp4	publications__video_apf.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_complum.mp4	publications__video_complum.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_constglints.mp4	publications__video_constglints.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_cvm24yarn.mp4	publications__video_cvm24yarn.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_deepindirect.mp4	publications__video_deepindirect.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_diffglints.mp4	publications__video_diffglints.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_discrete_media.mp4	publications__video_discrete_media.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_dynbtfsyn.mp4	publications__video_dynbtfsyn.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_egsr23cloth.mp4	publications__video_egsr23cloth.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_egsr24ot.mp4	publications__video_egsr24ot.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_extranet.mp4	publications__video_extranet.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_fgf.mp4	publications__video_fgf.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_fir.mp4	publications__video_fir.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_fsf.mp4	publications__video_fsf.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_fur.avi	publications__video_fur.avi
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_fur2.mov	publications__video_fur2.mov
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_fur_aggregation.mp4	publications__video_fur_aggregation.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_furbssrdf.mov	publications__video_furbssrdf.mov
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_ganglints.mp4	publications__video_ganglints.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_gffe.mp4	publications__video_gffe.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_glints.mp4	publications__video_glints.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_glints2.mp4	publications__video_glints2.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_glints3.mp4	publications__video_glints3.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_glints_const_storage.mp4	publications__video_glints_const_storage.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_gp.mp4	publications__video_gp.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_highlight.mp4	publications__video_highlight.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_maaf.avi	publications__video_maaf.avi
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_neural_basis.mp4	publications__video_neural_basis.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_neural_lod.mp4	publications__video_neural_lod.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_nlp.mp4	publications__video_nlp.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_nunerf.mp4	publications__video_nunerf.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_pathcuts.mp4	publications__video_pathcuts.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_roma23.mp4	publications__video_roma23.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_rtglints.mp4	publications__video_rtglints.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_rtplt.mp4	publications__video_rtplt.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_scenelod.mp4	publications__video_scenelod.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_sig23cloth.mp4	publications__video_sig23cloth.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_sig24cloth.mp4	publications__video_sig24cloth.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_sig24mobfgsr.mp4	publications__video_sig24mobfgsr.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_sig25_IGS.mp4	publications__video_sig25_IGS.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_sig25_bound_caustics.mp4	publications__video_sig25_bound_caustics.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_sig25_cnm.mp4	publications__video_sig25_cnm.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_siga23epsm.mov	publications__video_siga23epsm.mov
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_siga23extrass.mp4	publications__video_siga23extrass.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_siga23metalayer.mp4	publications__video_siga23metalayer.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_siga23mpg.mp4	publications__video_siga23mpg.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_trmv.mp4	publications__video_trmv.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_vectorization.mp4	publications__video_vectorization.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/video_volst.mp4	publications__video_volst.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/videos_subjective_speckle.tar.gz	publications__videos_subjective_speckle.tar.gz
missing	https://sites.cs.ucsb.edu/~lingqi/images/img_top_viewed_article.jpg	data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=
missing	https://sites.cs.ucsb.edu/~lingqi/publications/paper_cgf25fabrics.pdf	#unavailable
missing	https://sites.cs.ucsb.edu/~lingqi/publications/video_cgf25fabrics.mp4	#unavailable
missing	https://sites.cs.ucsb.edu/~lingqi/publications/video_mrpnn.mp4	#unavailable
repo	https://sites.cs.ucsb.edu/~lingqi/css/portfolio-item.css	ucsb-assets/css/portfolio-item.css
repo	https://sites.cs.ucsb.edu/~lingqi/images/apf.png	ucsb-assets/images/apf.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/bayesian.jpg	ucsb-assets/images/bayesian.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/bmis.png	ucsb-assets/images/bmis.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/chicken_dinner_apex_censored.png	ucsb-assets/images/chicken_dinner_apex_censored.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/chicken_dinner_season_5.jpg	ucsb-assets/images/chicken_dinner_season_5.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/constglints.png	ucsb-assets/images/constglints.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/diablo.jpg	ucsb-assets/images/diablo.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/eye-regular.png	ucsb-assets/images/eye-regular.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/fgf.png	ucsb-assets/images/fgf.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/fur2.png	ucsb-assets/images/fur2.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/furbssrdf.png	ucsb-assets/images/furbssrdf.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/ganglints.png	ucsb-assets/images/ganglints.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/gi_filtering.png	ucsb-assets/images/gi_filtering.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/glints2.png	ucsb-assets/images/glints2.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/glints3.png	ucsb-assets/images/glints3.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/gradnet.png	ucsb-assets/images/gradnet.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/hs.png	ucsb-assets/images/hs.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_3dgs_survey.jpg	ucsb-assets/images/img_3dgs_survey.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_DROT.jpg	ucsb-assets/images/img_DROT.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_InverseSpongeCake.jpg	ucsb-assets/images/img_InverseSpongeCake.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_NLBRDF.jpg	ucsb-assets/images/img_NLBRDF.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_amhg.jpg	ucsb-assets/images/img_amhg.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_biplane.png	ucsb-assets/images/img_biplane.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_cgf25fabrics.png	ucsb-assets/images/img_cgf25fabrics.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_complum.png	ucsb-assets/images/img_complum.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_constglints.jpg	ucsb-assets/images/img_constglints.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_cvm24yarn.jpg	ucsb-assets/images/img_cvm24yarn.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_diffglints.jpg	ucsb-assets/images/img_diffglints.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_dynbtfsyn.jpg	ucsb-assets/images/img_dynbtfsyn.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_egsr23cloth.png	ucsb-assets/images/img_egsr23cloth.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_egsr24ot.png	ucsb-assets/images/img_egsr24ot.png
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_egsr25_hairlod.jpg	ucsb-assets/images/img_egsr25_hairlod.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_ensemble.jpg	ucsb-assets/images/img_ensemble.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_extranet.jpg	ucsb-assets/images/img_extranet.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_fpm.jpg	ucsb-assets/images/img_fpm.jpg
repo	https://sites.cs.ucsb.edu/~lingqi/images/img_fur_aggregation.jpg	ucsb-assets/images/img_fur_aggregation.jpg
